市区町村,,1983年,1984年,1985年,1986年,1987年,1988年,1989年,1990年,1991年,1992年,1993年,1994年,1995年,1996年,1997年,1998年,1999年,2000年,2001年,2002年,2003年,2004年,2005年,2006年,2007年,2008年,2009年,2010年,2011年,2012年,2013年,2014年,2015年,2016年,2017年,2018年,2019年,2020年,2021年,2022年
東京都練馬区石神井町3-25-5,公示地価,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"770,000","774,000","781,000","831,000","881,000","935,000","988,000","969,000","983,000"
東京都練馬区関町北2-27-12,公示地価,"685,000","700,000","730,000","803,000","1,810,000","2,690,000","2,690,000","2,850,000","2,850,000","2,590,000","1,980,000","1,600,000","1,350,000","1,150,000","915,000","793,000","728,000","673,000","633,000","602,000","587,000","577,000","576,000","581,000","639,000","735,000","663,000","624,000","618,000","613,000","613,000","625,000","632,000","643,000","665,000","692,000","725,000","758,000","751,000","758,000"
東京都練馬区栄町6-8,公示地価,-,-,-,-,-,-,-,-,-,-,"1,850,000","1,520,000","1,300,000","1,140,000","985,000","903,000","810,000","731,000","685,000","663,000","651,000","644,000","641,000","647,000","715,000","830,000","744,000","698,000","687,000","679,000","678,000","690,000","694,000","705,000","733,000","762,000","800,000","840,000","818,000","831,000"
東京都練馬区東大泉1-30-7,公示地価,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"1,010,000","990,000","975,000","975,000","985,000","1,070,000","1,250,000","1,120,000","1,050,000","1,040,000","1,030,000","1,030,000","1,050,000","1,060,000","1,090,000","1,150,000","1,210,000","1,280,000","1,350,000","1,320,000","1,330,000"
東京都練馬区高松5-12-9,公示地価,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"496,000"
東京都練馬区氷川台3-40-11,公示地価,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"642,000","674,000","668,000","678,000"
東京都練馬区関町南4-7-29,公示地価,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"408,000","402,000","398,000","397,000","399,000","439,000","507,000","456,000","430,000","426,000","423,000","422,000","430,000","435,000","441,000","455,000","471,000","490,000","509,000","503,000","512,000"
東京都練馬区春日町1-14-1,公示地価,-,-,-,-,-,-,-,-,-,-,"930,000","790,000","671,000","613,000","559,000","528,000","497,000","470,000","448,000","430,000","419,000","412,000","411,000","413,000","454,000","524,000","472,000","444,000","440,000","435,000","433,000","435,000","437,000","442,000","456,000","473,000","494,000","515,000","509,000","515,000"
東京都練馬区桜台4-12-23,公示地価,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"471,000","509,000","586,000","520,000","494,000","491,000","487,000","486,000","496,000","501,000","510,000","540,000","568,000","593,000","622,000","612,000","621,000"
東京都練馬区中村北4-8-30,公示地価,-,-,-,-,-,-,-,-,-,-,-,"1,250,000","1,030,000","898,000","803,000","750,000","687,000","638,000","616,000","600,000","593,000","591,000","590,000","596,000","658,000","769,000","690,000","656,000","654,000","649,000","648,000","660,000","663,000","676,000","710,000","750,000","792,000","835,000","819,000","833,000"
東京都練馬区石神井町7-13-1,公示地価,-,-,-,-,-,-,-,-,-,-,-,"720,000","635,000","579,000","539,000","505,000","479,000","456,000","434,000","420,000","416,000","412,000","411,000","415,000","451,000","524,000","468,000","445,000","440,000","437,000","437,000","446,000","450,000","457,000","470,000","486,000","505,000","523,000","516,000","521,000"
東京都練馬区北町8-37-22,公示地価,-,-,-,-,-,-,-,-,-,-,-,-,"790,000","705,000","643,000","608,000","565,000","525,000","493,000","474,000","463,000","455,000","453,000","455,000","495,000","573,000","516,000","492,000","490,000","485,000","485,000","495,000","501,000","512,000","534,000","562,000","591,000","621,000","615,000","625,000"
東京都練馬区貫井4-14-19,公示地価,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"490,000","513,000","536,000","530,000","538,000"
東京都練馬区高野台1-7-7,公示地価,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"640,000","625,000","615,000","614,000","623,000","685,000","805,000","730,000","693,000","687,000","682,000","682,000","700,000","709,000","723,000","755,000","791,000","831,000","873,000","853,000","868,000"
東京都練馬区豊玉中2-27-14,公示地価,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"444,000","437,000","429,000","428,000","431,000","470,000","550,000","495,000","464,000","460,000","455,000","453,000","460,000","463,000","467,000","485,000","505,000","530,000","557,000","549,000","557,000"
東京都練馬区早宮2-17-41,公示地価,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"570,000","561,000","557,000","556,000","562,000","624,000","737,000","678,000","638,000","633,000","629,000","629,000","645,000","652,000","668,000","700,000","732,000","768,000","803,000","795,000","808,000"
