市区町村,,1983年,1984年,1985年,1986年,1987年,1988年,1989年,1990年,1991年,1992年,1993年,1994年,1995年,1996年,1997年,1998年,1999年,2000年,2001年,2002年,2003年,2004年,2005年,2006年,2007年,2008年,2009年,2010年,2011年,2012年,2013年,2014年,2015年,2016年,2017年,2018年,2019年,2020年,2021年,2022年
東京都板橋区双葉町2-12,基準地価,-,-,-,-,-,-,-,-,-,"1,060,000","835,000","720,000","645,000","590,000","560,000","529,000","487,000","451,000","438,000","424,000","412,000","402,000","401,000","420,000","470,000","480,000","430,000","415,000","410,000","406,000","405,000","410,000","414,000","423,000","436,000","458,000","480,000","483,000","485,000",-
東京都板橋区蓮根2-20-12,基準地価,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"390,000","396,000","402,000","413,000","429,000","454,000","480,000","486,000","486,000",-
東京都板橋区常盤台2-6-5,基準地価,-,-,-,-,-,-,"2,450,000","2,500,000","2,480,000","2,120,000","1,760,000","1,510,000","1,310,000","1,170,000","1,070,000","1,050,000","960,000","909,000","880,000","837,000","804,000","780,000","775,000","830,000","923,000","975,000","850,000","825,000","807,000","796,000","794,000","816,000","840,000","872,000","912,000","988,000","1,060,000","1,070,000","1,060,000",-
東京都板橋区三園1-44-25,公示地価,-,-,-,-,-,-,-,-,-,-,-,"414,000","391,000","380,000","375,000","370,000","357,000","339,000","323,000","308,000","297,000","288,000","284,000","283,000","300,000","325,000","300,000","290,000","287,000","283,000","281,000","282,000","283,000","285,000","291,000","300,000","310,000","321,000","319,000","320,000"
東京都板橋区前野町6-21-4,公示地価,-,-,-,-,-,-,-,-,-,-,-,"490,000","455,000","437,000","426,000","419,000","403,000","385,000","370,000","355,000","342,000","333,000","329,000","328,000","358,000","394,000","370,000","348,000","344,000","338,000","336,000","341,000","345,000","352,000","362,000","377,000","395,000","414,000","410,000","411,000"
東京都板橋区常盤台2-24-5,公示地価,-,-,-,-,-,-,-,"1,350,000","1,350,000","1,150,000","855,000","745,000","700,000","661,000","637,000","628,000","599,000","562,000","530,000","500,000","482,000","470,000","465,000","465,000","515,000","576,000","535,000","503,000","495,000","490,000","489,000","494,000","498,000","506,000","526,000","552,000","582,000","609,000","605,000","609,000"
東京都板橋区東新町1-30-9,公示地価,-,-,-,-,-,-,-,-,-,-,"580,000","508,000","470,000","453,000","444,000","436,000","422,000","403,000","389,000","373,000","360,000","349,000","342,000","343,000","374,000","408,000","381,000","354,000","348,000","345,000","343,000","345,000","349,000","356,000","366,000","381,000","400,000","421,000","418,000","421,000"
東京都板橋区小茂根4-13-11,公示地価,-,-,-,-,-,-,-,-,-,-,"573,000","504,000","470,000","451,000","440,000","432,000","415,000","396,000","382,000","365,000","351,000","341,000","337,000","337,000","374,000","413,000","388,000","368,000","365,000","363,000","362,000","365,000","370,000","379,000","390,000","406,000","428,000","451,000","449,000","456,000"
東京都板橋区上板橋2-14-18,公示地価,-,-,-,"386,000","610,000","850,000","826,000","826,000","826,000","716,000","560,000","495,000","463,000","449,000","441,000","434,000","419,000","401,000","384,000","366,000","356,000","346,000","341,000","341,000","369,000","406,000","384,000","362,000","357,000","356,000","355,000","358,000","363,000","371,000","382,000","399,000","420,000","442,000","440,000","446,000"
東京都板橋区成増1-16-1,公示地価,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"415,000","458,000","430,000","404,000","396,000","388,000","387,000","392,000","396,000","403,000","412,000","430,000","450,000","472,000","471,000","477,000"
東京都板橋区中台1-27-3,公示地価,-,-,-,-,-,-,-,-,-,-,"558,000","491,000","462,000","444,000","435,000","426,000","412,000","392,000","377,000","361,000","349,000","338,000","334,000","333,000","360,000","398,000","370,000","347,000","341,000","335,000","333,000","337,000","340,000","347,000","356,000","371,000","389,000","408,000","406,000","410,000"
東京都板橋区赤塚5-18-11,公示地価,-,-,-,-,-,-,-,"630,000","630,000","575,000","460,000","396,000","373,000","360,000","353,000","346,000","336,000","322,000","313,000","304,000","296,000","289,000","288,000","288,000","313,000","339,000","318,000","299,000","295,000","291,000","289,000","291,000","293,000","296,000","303,000","315,000","330,000","346,000","344,000","346,000"
東京都板橋区成増2-29-7,公示地価,-,-,-,-,-,-,-,-,-,-,-,-,"423,000","407,000","398,000","391,000","382,000","364,000","350,000","334,000","320,000","310,000","307,000","308,000","335,000","367,000","347,000","325,000","320,000","315,000","314,000","317,000","321,000","327,000","335,000","348,000","362,000","380,000","377,000","382,000"
東京都板橋区赤塚2-25-31,公示地価,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"350,000","355,000","360,000","367,000","377,000","393,000","412,000","433,000","431,000","436,000"
東京都板橋区稲荷台3-2,公示地価,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"343,000","353,000","370,000","391,000","412,000","408,000","413,000"
東京都板橋区小豆沢2-34-9,公示地価,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"344,000","349,000","352,000","359,000","370,000","385,000","401,000","421,000","420,000","429,000"
東京都板橋区幸町44-1,公示地価,-,-,-,-,"620,000","855,000","855,000","851,000","852,000","770,000","585,000","500,000","479,000","460,000","451,000","442,000","427,000","409,000","394,000","377,000","364,000","355,000","351,000","354,000","400,000","440,000","408,000","382,000","375,000","369,000","367,000","371,000","375,000","384,000","399,000","418,000","445,000","474,000","470,000","474,000"
東京都板橋区徳丸2-26-10,公示地価,-,-,-,-,-,-,-,-,-,-,"525,000","445,000","414,000","397,000","384,000","379,000","365,000","348,000","335,000","325,000","315,000","308,000","306,000","306,000","329,000","365,000","343,000","323,000","318,000","315,000","314,000","318,000","322,000","328,000","337,000","351,000","370,000","390,000","388,000","392,000"
東京都板橋区南常盤台2-25-5,公示地価,"334,000","342,000","348,000","360,000","818,000","1,090,000","1,060,000","1,060,000","1,060,000","950,000","710,000","617,000","584,000","559,000","540,000","529,000","498,000","473,000","449,000","425,000","409,000","399,000","396,000","397,000","453,000","505,000","470,000","441,000","436,000","430,000","428,000","431,000","437,000","446,000","459,000","479,000","504,000","530,000","527,000","533,000"
東京都板橋区大山東町10-2,公示地価,"357,000","364,000","372,000","385,000","853,000","1,160,000","1,100,000","1,100,000","1,100,000","965,000","725,000","614,000","590,000","567,000","560,000","550,000","517,000","490,000","464,000","440,000","425,000","415,000","412,000","416,000","477,000","525,000","488,000","457,000","450,000","446,000","444,000","449,000","454,000","464,000","480,000","500,000","531,000","564,000","556,000","564,000"
東京都板橋区大谷口2-24-15,公示地価,-,-,-,-,-,-,-,-,-,"760,000","570,000","490,000","460,000","443,000","436,000","429,000","414,000","397,000","382,000","366,000","353,000","343,000","339,000","339,000","383,000","421,000","398,000","377,000","372,000","368,000","366,000","371,000","375,000","383,000","395,000","413,000","437,000","463,000","458,000","464,000"
東京都板橋区仲町12-2,公示地価,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"388,000","376,000","372,000","373,000","415,000","462,000","435,000","412,000","404,000","399,000","397,000","402,000","407,000","415,000","429,000","447,000","475,000","504,000","497,000","503,000"
東京都板橋区大和町35-15,公示地価,-,-,-,-,-,-,"855,000","857,000","857,000","770,000","585,000","510,000","489,000","477,000","469,000","461,000","446,000","425,000","409,000","383,000","369,000","359,000","355,000","356,000","404,000","446,000","410,000","385,000","377,000","372,000","369,000","373,000","377,000","385,000","396,000","413,000","437,000","463,000","458,000","463,000"
東京都板橋区舟渡2-11-3,公示地価,-,-,-,-,-,-,-,"743,000","743,000","672,000","531,000","457,000","419,000","398,000","388,000","381,000","376,000","364,000","348,000","330,000","319,000","310,000","307,000","306,000","327,000","350,000","326,000","307,000","304,000","298,000","295,000","297,000","301,000","307,000","315,000","326,000","339,000","356,000","352,000","353,000"
東京都板橋区高島平1-37-4,公示地価,"295,000","301,000","305,000","316,000","578,000","857,000","802,000","803,000","803,000","723,000","567,000","495,000","465,000","446,000","435,000","426,000","415,000","390,000","373,000","356,000","342,000","332,000","327,000","326,000","347,000","370,000","345,000","325,000","321,000","316,000","314,000","316,000","319,000","325,000","333,000","345,000","360,000","376,000","370,000","370,000"
