市区町村,,1983年,1984年,1985年,1986年,1987年,1988年,1989年,1990年,1991年,1992年,1993年,1994年,1995年,1996年,1997年,1998年,1999年,2000年,2001年,2002年,2003年,2004年,2005年,2006年,2007年,2008年,2009年,2010年,2011年,2012年,2013年,2014年,2015年,2016年,2017年,2018年,2019年,2020年,2021年,2022年
東京都渋谷区千駄ヶ谷3-26-5,公示地価,-,-,-,-,-,-,-,-,-,-,-,"2,300,000","1,730,000","1,250,000","1,110,000","1,070,000","910,000","833,000","805,000","805,000","805,000","805,000","829,000","916,000","1,200,000","1,400,000","1,270,000","1,160,000","1,130,000","1,120,000","1,120,000","1,150,000","1,190,000","1,250,000","1,320,000","1,430,000","1,550,000","1,680,000","1,620,000","1,640,000"
東京都渋谷区代々木2-20-12,公示地価,-,-,-,-,-,-,-,-,-,-,-,"2,850,000","2,150,000","1,520,000","1,330,000","1,250,000","1,070,000","990,000","960,000","950,000","940,000","935,000","950,000","1,000,000","1,230,000","1,430,000","1,210,000","1,090,000","1,060,000","1,040,000","1,040,000","1,070,000","1,110,000","1,180,000","1,250,000","1,350,000","1,460,000","1,590,000","1,560,000","1,580,000"
東京都渋谷区代々木1-55-4,公示地価,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"1,840,000","1,830,000","1,820,000","1,810,000","1,820,000","1,950,000","2,330,000","2,700,000","2,280,000","2,030,000","1,890,000","1,810,000","1,810,000","1,860,000","1,920,000","2,050,000","2,180,000","2,340,000","2,500,000","2,690,000","2,610,000","2,610,000"
東京都渋谷区宇田川町23-3,公示地価,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"9,800,000","9,800,000","10,000,000","10,300,000","11,700,000","15,800,000","19,400,000","18,400,000","15,900,000","15,000,000","14,500,000","14,300,000","15,200,000","16,500,000","18,900,000","21,600,000","23,800,000","26,000,000","28,700,000","27,800,000","27,800,000"
東京都渋谷区恵比寿南3-2-17,公示地価,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"1,450,000","1,430,000","1,420,000","1,430,000","1,560,000","2,040,000","2,540,000","2,260,000","2,090,000","2,000,000","1,970,000","1,970,000","2,050,000","2,140,000","2,300,000","2,520,000","2,800,000","3,150,000","3,470,000","3,350,000","3,350,000"
東京都渋谷区渋谷2-6-12,公示地価,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"1,450,000","1,440,000","1,430,000","1,430,000","1,530,000","1,950,000","2,340,000","2,110,000","1,890,000","1,680,000","1,600,000","1,580,000","1,620,000","1,670,000","1,780,000","1,870,000","1,980,000","2,100,000","2,240,000","2,170,000","2,170,000"
東京都渋谷区神南1-17-3,公示地価,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"1,850,000","2,280,000","2,100,000","1,800,000","1,650,000","1,570,000","1,550,000","1,600,000","1,670,000","1,770,000","1,860,000","1,970,000","2,100,000","2,230,000","2,140,000","2,140,000"
東京都渋谷区神宮前4-26-18,公示地価,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"18,500,000","21,400,000","24,000,000","26,800,000","26,600,000","26,600,000"
東京都渋谷区代々木4-10-10,公示地価,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"795,000","795,000","795,000","795,000","845,000","1,050,000","1,230,000","1,100,000","1,010,000","970,000","955,000","948,000","964,000","993,000","1,040,000","1,090,000","1,140,000","1,200,000","1,270,000","1,230,000","1,230,000"
東京都渋谷区宇田川町25-5,公示地価,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"6,450,000","6,450,000","6,450,000","6,680,000","7,500,000","10,000,000","12,100,000","11,400,000","9,770,000","8,950,000","8,410,000","8,290,000","8,630,000","9,060,000","9,980,000","11,300,000","13,000,000","14,900,000","16,900,000","16,000,000","15,900,000"
東京都渋谷区上原2-4-8,公示地価,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"871,000","871,000","871,000","880,000","975,000","1,220,000","1,380,000","1,200,000","1,100,000","1,090,000","1,080,000","1,080,000","1,110,000","1,160,000","1,220,000","1,270,000","1,330,000","1,390,000","1,450,000","1,440,000","1,440,000"
東京都渋谷区神宮前3-38-8,公示地価,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"1,490,000","1,510,000","1,510,000","1,530,000","1,690,000","2,200,000","2,790,000","2,370,000","2,030,000","1,930,000","1,890,000","1,880,000","1,950,000","2,040,000","2,180,000","2,400,000","2,660,000","2,930,000","3,200,000","3,120,000","3,140,000"
東京都渋谷区渋谷3-9-9,公示地価,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"7,500,000","8,560,000","8,300,000","8,300,000"
東京都渋谷区神宮前1-6-11,公示地価,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"2,640,000","2,720,000","2,890,000","3,040,000","3,830,000","5,300,000","6,730,000","6,200,000","5,490,000","5,100,000","5,000,000","4,990,000","5,200,000","5,490,000","6,050,000","6,950,000","7,900,000","8,900,000","9,970,000","9,570,000","9,400,000"
東京都渋谷区神宮前1-13-11,公示地価,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"12,000,000","14,400,000","16,600,000","18,300,000","19,800,000","19,700,000","19,700,000"
