市区町村,,1983年,1984年,1985年,1986年,1987年,1988年,1989年,1990年,1991年,1992年,1993年,1994年,1995年,1996年,1997年,1998年,1999年,2000年,2001年,2002年,2003年,2004年,2005年,2006年,2007年,2008年,2009年,2010年,2011年,2012年,2013年,2014年,2015年,2016年,2017年,2018年,2019年,2020年,2021年,2022年
東京都豊島区巣鴨1-18-9,公示地価,-,-,-,-,-,"7,470,000","7,470,000","7,690,000","7,910,000","7,400,000","6,130,000","4,620,000","3,580,000","2,750,000","2,210,000","1,910,000","1,630,000","1,420,000","1,270,000","1,150,000","1,070,000","1,030,000","1,020,000","1,030,000","1,200,000","1,450,000","1,300,000","1,200,000","1,180,000","1,150,000","1,150,000","1,180,000","1,240,000","1,320,000","1,410,000","1,510,000","1,650,000","1,800,000","1,750,000","1,750,000"
東京都豊島区北大塚2-12-2,公示地価,-,-,-,-,"5,810,000","6,700,000","6,700,000","6,900,000","7,200,000","6,700,000","4,910,000","3,670,000","2,840,000","2,180,000","1,760,000","1,530,000","1,300,000","1,120,000","1,000,000","910,000","845,000","816,000","802,000","806,000","920,000","1,120,000","998,000","920,000","908,000","880,000","878,000","910,000","930,000","965,000","998,000","1,060,000","1,200,000","1,350,000","1,320,000","1,350,000"
東京都豊島区駒込3-3-21,公示地価,-,-,-,-,-,"6,700,000","6,700,000","6,970,000","7,140,000","6,680,000","5,450,000","4,050,000","3,130,000","2,390,000","1,940,000","1,680,000","1,420,000","1,220,000","1,090,000","983,000","912,000","867,000","855,000","860,000","1,000,000","1,200,000","1,080,000","992,000","979,000","960,000","957,000","995,000","1,040,000","1,090,000","1,150,000","1,230,000","1,350,000","1,480,000","1,460,000","1,480,000"
東京都豊島区西池袋1-24-9,公示地価,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"1,250,000","1,240,000","1,280,000","1,310,000","1,380,000","1,450,000","1,540,000","1,660,000","1,810,000","1,750,000","1,740,000"
東京都豊島区南池袋1-11-22,公示地価,-,-,-,-,-,-,-,"12,400,000","12,800,000","12,000,000","8,170,000","5,950,000","4,490,000","3,450,000","2,810,000","2,420,000","2,050,000","1,800,000","1,650,000","1,480,000","1,340,000","1,240,000","1,210,000","1,240,000","1,600,000","1,990,000","1,750,000","1,600,000","1,590,000","1,550,000","1,540,000","1,590,000","1,650,000","1,730,000","1,850,000","2,000,000","2,190,000","2,450,000","2,390,000","2,420,000"
東京都豊島区上池袋1-39-3,公示地価,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"642,000","638,000","665,000","690,000","715,000","750,000","775,000","820,000","910,000","900,000","920,000"
東京都豊島区西池袋1-10-15,公示地価,-,-,-,-,-,-,-,-,-,-,"13,500,000","9,580,000","7,520,000","5,900,000","4,860,000","4,160,000","3,560,000","3,120,000","2,770,000","2,560,000","2,400,000","2,300,000","2,280,000","2,330,000","2,890,000","3,580,000","3,200,000","3,070,000","3,050,000","2,950,000","2,930,000","3,040,000","3,160,000","3,350,000","3,550,000","3,850,000","4,240,000","4,750,000","4,570,000","4,570,000"
東京都豊島区巣鴨2-9-25,公示地価,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"673,000","629,000","601,000","590,000","591,000","660,000","796,000","713,000","643,000","634,000","626,000","625,000","648,000","671,000","697,000","724,000","763,000","816,000","888,000","875,000","900,000"
東京都豊島区池袋2-32-7,公示地価,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"576,000","543,000","512,000","485,000","474,000","476,000","530,000","599,000","540,000","505,000","495,000","490,000","489,000","497,000","506,000","516,000","535,000","562,000","596,000","640,000","635,000","641,000"
東京都豊島区池袋本町1-37-9,公示地価,-,-,-,-,-,-,-,-,-,-,"1,710,000","1,350,000","1,110,000","940,000","838,000","760,000","701,000","655,000","615,000","553,000","506,000","476,000","466,000","466,000","520,000","599,000","535,000","491,000","482,000","468,000","465,000","476,000","486,000","505,000","523,000","544,000","575,000","608,000","600,000","610,000"
東京都豊島区南長崎5-26-13,公示地価,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"616,000","614,000","623,000","630,000","640,000","656,000","684,000","712,000","730,000","726,000","735,000"
東京都豊島区西池袋3-30-5,公示地価,-,-,-,-,-,-,-,-,-,-,-,"4,120,000","3,210,000","2,450,000","1,900,000","1,540,000","1,300,000","1,150,000","1,030,000","927,000","865,000","820,000","808,000","811,000","925,000","1,130,000","1,020,000","928,000","910,000","887,000","883,000","912,000","940,000","983,000","1,040,000","1,110,000","1,210,000","1,350,000","1,310,000","1,330,000"
東京都豊島区東池袋3-12-12,公示地価,-,-,-,-,-,-,-,-,-,-,-,"4,920,000","3,760,000","2,850,000","2,240,000","1,920,000","1,680,000","1,440,000","1,270,000","1,100,000","1,030,000","981,000","961,000","976,000","1,130,000","1,380,000","1,220,000","1,100,000","1,080,000","1,060,000","1,060,000","1,100,000","1,140,000","1,200,000","1,270,000","1,390,000","1,540,000","1,720,000","1,700,000","1,730,000"
東京都豊島区高田1-37-10,公示地価,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"978,000","965,000","983,000"
東京都豊島区南大塚2-45-8,公示地価,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"1,320,000","1,230,000","1,160,000","1,130,000","1,150,000","1,320,000","1,590,000","1,430,000","1,310,000","1,290,000","1,250,000","1,250,000","1,300,000","1,350,000","1,420,000","1,500,000","1,610,000","1,800,000","2,030,000","1,990,000","1,990,000"
東京都豊島区南池袋1-21-5,公示地価,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"3,400,000","3,160,000","3,070,000","3,050,000","3,140,000","4,100,000","5,440,000","4,700,000","4,510,000","4,470,000","4,430,000","4,430,000","4,640,000","4,890,000","5,250,000","5,700,000","6,270,000","6,900,000","7,560,000","7,300,000","7,230,000"
東京都豊島区東池袋1-22-14,公示地価,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"1,380,000","1,280,000","1,220,000","1,200,000","1,210,000","1,400,000","1,690,000","1,520,000","1,410,000","1,400,000","1,370,000","1,370,000","1,420,000","1,470,000","1,560,000","1,670,000","1,790,000","2,020,000","2,290,000","2,230,000","2,230,000"
東京都豊島区高田3-10-10,公示地価,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"645,000","613,000","587,000","580,000","581,000","650,000","820,000","725,000","664,000","657,000","651,000","650,000","670,000","692,000","721,000","765,000","815,000","900,000","1,000,000","976,000","976,000"
東京都豊島区南池袋2-13-5,公示地価,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"610,000","730,000","870,000","790,000","715,000","705,000","677,000","672,000","686,000","703,000","728,000","769,000","811,000","870,000","931,000","908,000","925,000"
東京都豊島区要町1-13-10,公示地価,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"655,000","611,000","576,000","563,000","565,000","637,000","725,000","657,000","598,000","590,000","588,000","587,000","600,000","622,000","649,000","693,000","745,000","820,000","914,000","905,000","925,000"
東京都豊島区池袋2-47-5,公示地価,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"1,070,000","992,000","948,000","928,000","935,000","1,070,000","1,290,000","1,160,000","1,060,000","1,040,000","1,010,000","1,000,000","1,030,000","1,060,000","1,110,000","1,170,000","1,250,000","1,380,000","1,550,000","1,530,000","1,560,000"
東京都豊島区西池袋3-5-7,公示地価,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"1,140,000","1,130,000","1,150,000"
東京都豊島区西池袋1-17-10,公示地価,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"3,610,000","3,360,000","3,210,000","3,170,000","3,220,000","4,110,000","5,450,000","4,800,000","4,560,000","4,510,000","4,350,000","4,310,000","4,460,000","4,640,000","4,950,000","5,310,000","5,780,000","6,360,000","7,000,000","6,760,000","6,680,000"
東京都豊島区高松1-7-6,公示地価,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"460,000","475,000","496,000","520,000","549,000","546,000","560,000"
東京都豊島区西巣鴨1-1-2,公示地価,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"500,000","514,000","536,000","578,000","629,000","622,000","634,000"
