市区町村,,1983年,1984年,1985年,1986年,1987年,1988年,1989年,1990年,1991年,1992年,1993年,1994年,1995年,1996年,1997年,1998年,1999年,2000年,2001年,2002年,2003年,2004年,2005年,2006年,2007年,2008年,2009年,2010年,2011年,2012年,2013年,2014年,2015年,2016年,2017年,2018年,2019年,2020年,2021年,2022年
東京都千代田区神田小川町3丁目6番5外,基準地価,-,-,-,"16,600,000","23,500,000","24,500,000","24,500,000","25,000,000","25,000,000","21,200,000","15,800,000","11,000,000","8,000,000","6,400,000","5,860,000","5,750,000","5,400,000","5,200,000","4,900,000","4,600,000","4,340,000","4,200,000","4,120,000","4,600,000","5,600,000","6,000,000","5,050,000","4,540,000","4,390,000","4,350,000","4,420,000","4,640,000","4,870,000","5,190,000","5,490,000","5,800,000","6,030,000","5,920,000","5,860,000",-
東京都千代田区神田和泉町1番292,基準地価,-,-,-,"6,000,000","6,600,000","6,600,000","6,600,000","6,600,000","6,470,000","5,370,000","3,800,000","2,350,000","1,650,000","1,240,000","1,070,000","1,040,000","985,000","916,000","800,000","730,000","670,000","650,000","670,000","750,000","900,000","940,000","827,000","810,000","794,000","790,000","795,000","827,000","873,000","924,000","981,000","1,090,000","1,230,000","1,270,000","1,260,000",-
東京都千代田区神田駿河台2丁目1番47,基準地価,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"1,560,000","1,680,000","1,780,000","1,900,000","2,080,000","2,300,000","2,280,000","2,270,000",-
東京都千代田区麹町4丁目4番2,基準地価,-,-,-,"13,500,000","17,900,000","18,400,000","18,400,000","19,000,000","19,000,000","16,400,000","12,500,000","9,500,000","7,000,000","5,200,000","4,800,000","4,800,000","4,720,000","4,550,000","4,500,000","4,330,000","4,160,000","4,160,000","4,240,000","5,030,000","6,250,000","6,640,000","5,370,000","4,800,000","4,620,000","4,550,000","4,600,000","4,830,000","5,110,000","5,550,000","5,830,000","6,120,000","6,400,000","6,350,000","6,250,000",-
東京都千代田区隼町3-19,基準地価,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"2,800,000","2,970,000","2,980,000","2,930,000",-
東京都千代田区富士見2-2-6,基準地価,-,-,-,"9,600,000","12,100,000","12,100,000","12,100,000","12,100,000","12,100,000","9,800,000","7,000,000","4,800,000","3,200,000","2,620,000","2,250,000","2,050,000","1,920,000","1,750,000","1,650,000","1,480,000","1,440,000","1,410,000","1,410,000","1,550,000","1,900,000","2,050,000","1,730,000","1,610,000","1,550,000","1,550,000","1,590,000","1,680,000","1,780,000","1,890,000","2,010,000","2,200,000","2,440,000","2,480,000","2,450,000",-
東京都千代田区飯田橋2-10-6,基準地価,-,-,-,"7,600,000","9,800,000","9,800,000","9,800,000","9,800,000","9,700,000","8,050,000","5,300,000","3,700,000","2,650,000","1,950,000","1,630,000","1,520,000","1,400,000","1,280,000","1,150,000","1,030,000","970,000","940,000","930,000","1,000,000","1,240,000","1,310,000","1,120,000","1,030,000","990,000","980,000","991,000","1,040,000","1,100,000","1,180,000","1,260,000","1,380,000","1,540,000","1,560,000","1,540,000",-
東京都千代田区神田富山町22番1外,基準地価,-,-,-,"10,600,000","13,500,000","13,900,000","13,900,000","13,900,000","13,900,000","11,800,000","8,800,000","6,200,000","4,400,000","3,300,000","3,000,000","2,860,000","2,640,000","2,400,000","2,180,000","1,900,000","1,800,000","1,760,000","1,760,000","1,920,000","2,350,000","2,490,000","2,030,000","1,800,000","1,740,000","1,700,000","1,700,000","1,780,000","1,850,000","1,970,000","2,070,000","2,200,000","2,400,000","2,420,000","2,400,000",-
東京都千代田区神田神保町2丁目20番2外,基準地価,-,-,-,"6,320,000","8,400,000","8,650,000","8,650,000","8,650,000","8,650,000","7,150,000","5,000,000","3,450,000","2,400,000","1,780,000","1,520,000","1,420,000","1,280,000","1,150,000","1,000,000","930,000","880,000","850,000","840,000","950,000","1,150,000","1,230,000","1,050,000","950,000","922,000","918,000","930,000","980,000","1,040,000","1,110,000","1,180,000","1,320,000","1,470,000","1,490,000","1,470,000",-
東京都千代田区大手町1-8-1,基準地価,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"21,700,000","23,400,000","24,300,000","25,100,000","26,000,000","26,100,000","25,600,000",-
東京都千代田区神田小川町1丁目1番1外,基準地価,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"4,120,000","4,350,000","4,700,000","5,020,000","5,330,000","5,660,000","5,650,000","5,600,000",-
東京都千代田区神田司町2丁目14番1,基準地価,-,-,-,"8,000,000","10,900,000","11,200,000","11,200,000","11,200,000","11,200,000","9,350,000","7,000,000","4,700,000","3,300,000","2,500,000","2,080,000","1,950,000","1,700,000","1,500,000","1,300,000","1,100,000","1,000,000","950,000","930,000","1,000,000","1,200,000","1,300,000","1,100,000","1,020,000","1,000,000","976,000","976,000","1,020,000","1,080,000","1,150,000","1,210,000","1,330,000","1,470,000","1,510,000","1,490,000",-
東京都千代田区神田松永町13番,基準地価,-,-,-,"13,000,000","17,500,000","18,000,000","18,000,000","18,000,000","18,000,000","15,000,000","10,500,000","7,300,000","5,000,000","3,800,000","3,200,000","2,950,000","2,730,000","2,570,000","2,370,000","2,100,000","2,000,000","2,000,000","2,070,000","2,300,000","2,900,000","3,150,000","2,550,000","2,330,000","2,270,000","2,240,000","2,270,000","2,410,000","2,550,000","2,800,000","2,990,000","3,260,000","3,500,000","3,500,000","3,470,000",-
東京都千代田区東神田1-14-4,基準地価,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"700,000","717,000","714,000",-
東京都千代田区三番町6番25,公示地価,-,-,-,-,-,-,-,-,-,-,-,-,"3,200,000","2,400,000","1,880,000","1,800,000","1,700,000","1,650,000","1,650,000","1,650,000","1,650,000","1,680,000","1,730,000","1,890,000","2,250,000","2,610,000","2,500,000","2,150,000","2,150,000","2,150,000","2,150,000","2,280,000","2,430,000","2,670,000","2,880,000","2,970,000","3,050,000","3,160,000","3,160,000","3,240,000"
東京都千代田区紀尾井町3-32,公示地価,-,-,-,-,-,-,-,-,-,-,-,-,-,"1,600,000","1,320,000","1,270,000","1,200,000","1,150,000","1,150,000","1,150,000","1,150,000","1,170,000","1,180,000","1,260,000","1,450,000","1,670,000","1,600,000","1,400,000","1,400,000","1,400,000","1,400,000","1,490,000","1,590,000","1,740,000","1,880,000","1,930,000","1,990,000","2,020,000","2,000,000","2,040,000"
